timestamp,open,high,low,close,volume
1788562800,101.62275421556765,101.994979869932,101.27966283093,101.850210931787,237747.70898385532
1788563700,101.850210931787,102.01369109426,101.43553272181,101.75369677298775,228822.18936373488
1788564600,101.75369677298775,102.181856025354,101.6440608556662,102.180644804317,172993.51823103963
1788565500,102.180644804317,102.294627730788,101.69492313961238,101.73515468705467,154706.2481991799
1788566400,101.73515468705467,102.225235449609,101.451862714527,101.76272424823408,236738.10309493772
1788567300,101.76272424823408,101.991623580943,101.387942613537,101.79797538866588,231145.98085064624
1788568200,101.79797538866588,102.356515189831,101.79797538866588,101.98722203487634,257770.38312562183
1788569100,101.98722203487634,102.33617791831,101.63482478887252,101.63482478887252,526188.0530485581
1788570000,101.63482478887252,101.992173863331,101.443420022056,101.7952109592749,514406.06040808634
1788570900,101.7952109592749,102.352067277969,101.59818,102.12450601023141,230667.3707086152
1788571800,102.12450601023141,102.431744990844,101.840984316877,102.08722616643675,628273.4622432897
1788572700,102.08722616643675,102.488496537416,101.785226040443,102.10999623327042,487759.39788526634
1788573600,102.10999623327042,102.367214147404,101.795777777778,101.91630863228286,203341.8659602156
1788574500,101.91630863228286,102.178491417339,101.622784810127,101.89176113240129,506466.74735995336
1788575400,101.89176113240129,102.350387253956,101.62451,102.03599408024624,417420.08875833784
1788576300,102.03599408024624,102.270344995215,101.89231722191263,102.02812326068758,306010.995800406
1788577200,102.02812326068758,102.35096063863,101.75283215263,101.9928226182304,316689.07222197094
1788578100,101.9928226182304,102.298050411121,101.711798583917,102.239996532019,419680.2975790573
1788579000,102.239996532019,102.239996532019,101.59326724834,102.01795505627383,96308.72755210017
1788579900,102.01795505627383,102.274212340779,101.714626262626,102.271056651773,174206.8764729809
1788580800,102.271056651773,102.271056651773,101.568761168497,101.97057143550069,383925.29294375004
1788581700,101.97057143550069,102.290525242923,101.66602,102.0096862474695,210559.83034378538
1788582600,102.0096862474695,102.197141453976,101.675621701298,102.10928017292476,53839.32948521045
1788583500,102.10928017292476,102.297297716163,101.759898528373,101.96436681716807,389337.2569367614
1788584400,101.96436681716807,102.255061256626,101.625196,101.95865343966543,441352.15617869643
1788585300,101.95865343966543,102.222830334482,101.662899238224,101.9213264168072,317680.3597370174
1788586200,101.9213264168072,102.136444951277,101.485508975031,101.79146807615766,174169.8314389991
1788587100,101.79146807615766,102.030515408985,101.479439905371,101.78335243351131,394445.20734347636
1788588000,101.78335243351131,102.189656604126,101.546210612814,101.92220136964114,244286.80349808143
1788588900,101.92220136964114,102.323146980146,101.65122387799,101.91904663646704,345845.8900303146
1788589800,101.91904663646704,102.246745445194,101.607268167599,101.98121577848963,306766.4707789358
1788590700,101.98121577848963,102.503966903519,101.893742566037,102.20692705519892,343418.957776327
1788591600,102.20692705519892,102.534656713969,101.993,102.33494924073713,646066.8122751563
1788592500,102.33494924073713,102.771660779189,102.078476053551,102.771660779189,391827.5117763243
1788593400,102.771660779189,102.846109292559,102.267630470604,102.57070477077279,551642.4947710626
1788594300,102.57070477077279,102.74901918355,102.185889461525,102.43265674788894,291320.88587112055
1788595200,102.43265674788894,102.711197196309,101.98197401065175,102.11319426080779,498553.8666192259
1788596100,102.11319426080779,102.508800380513,101.814925660726,102.24378926566,734270.6822109527
1788597000,102.24378926566,102.47398901867,101.936101311531,102.19736209125604,424921.114350093
1788597900,102.19736209125604,102.524353516516,101.95225611715,102.36825523434753,392346.83549568517
1788598800,102.36825523434753,102.849490450429,102.15171321944,102.61426015159844,533574.499127199
1788599700,102.61426015159844,102.909944716934,102.153188745677,102.660652143987,255825.0661938173
1788600600,102.660652143987,102.661962681756,102.124242424242,102.38404171761577,138699.50913363323
1788601500,102.38404171761577,102.653852607245,102.095,102.38562993545567,30681.245426697926
1788602400,102.38562993545567,102.665168167368,102.123518225722,102.37588155439343,204592.83473747325
1788603300,102.37588155439343,102.548617453782,102.009526845056,102.32532290727373,228552.73469207642
1788604200,102.32532290727373,102.885558005773,102.100235937297,102.62146149187272,456646.28598963236
1788605100,102.62146149187272,102.897376083983,102.37444081571738,102.39538995871088,239864.76613906518
1788606000,102.39538995871088,102.702692146452,102.109492706084,102.44367697392617,255768.44233161694
1788606900,102.44367697392617,102.54709307610038,102.42199640461901,102.54522474166039,225456.6921714395
1788607800,102.54522474166039,102.781118446285,101.995604640153,102.26804148068237,116903.80441033497
1788608700,102.26804148068237,102.655833008798,102.037979818745,102.44188728239223,292514.72979017365
1788609600,102.44188728239223,102.696324720002,102.088750828582,102.090475413107,90387.75128752405
1788610500,102.090475413107,102.842635368544,102.090475413107,102.54604558623336,92184.26311653433
1788611400,102.54604558623336,103.099536374864,102.305149688782,102.92250395116001,1167253.7761615943
1788612300,102.92250395116001,103.306755741489,102.284011916584,103.01540086597387,974570.8545654778
1788613200,103.01540086597387,103.529290380358,102.78206224402,103.24366590150285,1094803.8509965192
1788614100,103.24366590150285,103.550326494179,102.971829808597,103.19364606634338,1202001.6606157816
1788615000,103.19364606634338,103.551860173786,102.826576,103.06681254604712,1059726.8804484985
1788615900,103.06681254604712,103.37312075161,102.450342713454,102.86385297427265,1250226.6683391167
1788616800,102.86385297427265,103.132901495036,102.2856532,102.57512308277641,447546.1944110404
1788617700,102.57512308277641,102.859404470455,102.29,102.82013128098117,301165.4824580589
1788618600,102.82013128098117,103.192369460879,102.546711292191,102.79517067510989,279702.678793629
1788619500,102.79517067510989,103.128786946225,102.359351636961,102.72659772967383,332423.8645869093
1788620400,102.72659772967383,103.020889793073,102.4719,102.65384457216894,589126.8378796029
1788621300,102.65384457216894,102.973304778596,102.390468566407,102.57150486136143,780472.9448451563
