timestamp,open,high,low,close,volume
1788886800,104.036927167136,104.639473128499,103.325322510534,103.699454545455,2074707.8295194956
1788887700,103.699454545455,104.347789792073,102.439024390244,103.902843080184,691203.5254721838
1788888600,103.902843080184,104.498628387249,103.320774379364,104.194786909735,853087.4283603574
1788889500,104.194786909735,104.351129232226,103.312478958748,103.430606060606,951432.6757755358
1788890400,103.430606060606,104.632826529608,103.34,104.09098989899,1374974.4036408332
1788891300,104.09098989899,104.912238972019,103.693987878788,103.949787878788,1106558.0106984079
1788892200,103.949787878788,104.643142155583,103.447278588539,104.601789973652,912328.8600583577
1788893100,104.601789973652,104.703721585766,102.863393939394,103.284860728497,4064390.20047289
1788894000,103.284860728497,104.033946454249,103.072813468013,103.873931042819,1377286.191763673
1788894900,103.873931042819,104.068823060774,102.655471262474,103.057883838384,1966629.700052664
1788895800,103.057883838384,103.824087692821,102.774698177961,103.120836026936,1551459.0467569
1788896700,103.120836026936,103.631200431991,102.66972299562,102.780606060606,1592748.6727117444
1788897600,102.780606060606,104.224807100119,102.685393939394,103.78292422668228,1685377.2494879228
1788898500,103.78292422668228,104.225352112676,102.89916160274,103.195670704202,1362338.1556447458
1788899400,103.195670704202,103.889278054005,102.872525252525,103.48252328701047,1374880.6273580694
1788900300,103.48252328701047,103.817410645067,102.995510662177,103.00721399356701,695628.1963462597
1788901200,103.00721399356701,103.731280190708,102.829309852784,102.983919899918,546440.4897910452
1788902100,102.983919899918,103.815438991446,102.81,103.1310399209454,1386723.3130169543
1788903000,103.1310399209454,103.578137845308,102.7306,103.530530103144,988735.8920694654
1788903900,103.530530103144,103.583193313923,102.486184,102.795554,604015.3558598688
1788904800,102.795554,103.820085141738,102.795554,103.50772888393557,1534299.910327048
1788905700,103.50772888393557,103.827473127321,103.178908719641,103.815127018431,749922.9522095806
1788906600,103.815127018431,103.827959955334,103.140708256787,103.49424967501302,609069.5582846603
1788907500,103.49424967501302,103.94907891777,103.270335005332,103.848400729113,251937.61163085687
1788908400,103.848400729113,103.907249770392,103.163023070691,103.57491897825918,929429.8348830175
1788909300,103.57491897825918,103.910687289813,103.254937373737,103.910687289813,383026.76106188726
1788910200,103.910687289813,103.934176285422,103.288867942056,103.359306663153,128620.22126674477
1788911100,103.359306663153,103.98664309068,102.970707070707,103.059290267745,424999.3624768798
1788912000,103.059290267745,103.912795546605,103.055169102865,103.76570836168106,700272.0978756939
1788912900,103.76570836168106,104.194773861649,103.481212121212,103.80724922136361,680688.8823592701
1788913800,103.80724922136361,104.053454340564,103.342497075111,103.53125420946303,816349.6523044821
1788914700,103.53125420946303,104.278659774793,103.203131313131,103.73612864620252,955527.7315085302
1788915600,103.73612864620252,104.446996848304,103.432700993677,104.18226470511,1369315.8665539883
